,state,district,repcandidate,demcandidate,rep_score,rep_incumbent,dem_incumbent,state_fips,minority_percentage,pres_approval,same_as_pres_party_rep,same_as_pres_party_dem,log_med_income,year,dem_percent,dem_is_female,rep_is_female,rep_primary_percent,dem_primary_percent,labor_force
8707,Nebraska,2,"McCollister, John Y.","Cooney, Patrick L.",0.6393,True,False,31,,,,,,1972,,,,,,
8708,Ohio,19,"Parr, Norman M.","Carney, Charles J.",0.3603,False,True,39,,,,,,1972,,,,,,
8709,New York,29,"King, Carleton J.","Gordon, Harold B.",0.6986,True,False,36,,,,,,1972,,,,,,
8710,New York,28,"Ryan, John F.","Stratton, Samuel S.",0.20010000000000003,False,True,36,,,,,,1972,,,,,,
8711,New York,27,"Robison, Howard W.","Blazer, David H.",0.6759999999999999,True,False,36,,,,,,1972,,,,,,
8712,Kentucky,7,"Holcomb, Robert","Perkins, Carl D.",0.38060000000000005,False,True,21,,,,,,1972,,,,,,
8713,Kentucky,6,"Jackson, Laban P.","Breckinridge, John",0.4717,False,False,21,,,,,,1972,,,,,,
8714,Indiana,1,"Haller, Bruce R.","Madden, Ray J.",0.4311,False,True,18,,,,,,1972,,,,,,
8715,Indiana,2,"Landgrebe, Earl F.","Fithian, Floyd",0.5467,True,False,18,,,,,,1972,,,,,,
8716,Indiana,3,"Newman, Don M.","Brademas, John",0.4391,False,True,18,,,,,,1972,,,,,,
8717,Indiana,4,"Bloom, Allan","Roush, J. Edward",0.485,False,True,18,,,,,,1972,,,,,,
8718,Indiana,5,"Hillis, Elwood H.","Williams, Kathleen Z.",0.6413,True,False,18,,,,,,1972,,,,,,
8719,Indiana,6,"Bray, William G.","Evans, David W.",0.6481999999999999,True,False,18,,,,,,1972,,,,,,
8720,Indiana,7,"Myers, John T.","Henegar, Warren",0.6162,True,False,18,,,,,,1972,,,,,,
8721,Indiana,8,"Zion, Roger H.","Deen, Richard L.",0.6336999999999999,True,False,18,,,,,,1972,,,,,,
8722,Indiana,9,"Johnson, William A.","Hamilton, Lee H.",0.3709,False,True,18,,,,,,1972,,,,,,
8723,Indiana,10,"Dennis, David W.","Sharp, Philip R.",0.5725,True,False,18,,,,,,1972,,,,,,
8724,Indiana,11,"Hudnut, William H.","Jacobs, Andrew Jr.",0.5123,False,True,18,,,,,,1972,,,,,,
8725,New York,26,"Gilman, Benjamin A.","Dow, John G.",0.5483,False,True,36,,,,,,1972,,,,,,
8726,New York,25,"Fish, Hamilton Jr.","Burns, John M.",0.7268000000000001,True,False,36,,,,,,1972,,,,,,
8727,Colorado,3,"Brady, Chuck","Evans, Frank E.",0.33659999999999995,False,True,8,,,,,,1972,,,,,,
8728,Colorado,4,"Johnson, James P.","Merson, Alan",0.5103,False,False,8,,,,,,1972,,,,,,
8729,Colorado,5,"Armstrong, William L.","Johnson, Byron L.",0.631,False,False,8,,,,,,1972,,,,,,
8730,Oregon,4,"Dellenback, John R.","Porter, Charles O.",0.6257,True,False,41,,,,,,1972,,,,,,
8731,Oregon,3,"Walsh, Mike","Green, Edith",0.37520000000000003,False,True,41,,,,,,1972,,,,,,
8732,Oregon,1,"Wyatt, Wendell","Bunch, Ralph E.",0.6857,True,False,41,,,,,,1972,,,,,,
8733,Ohio,23,"Minshall, William Edwin Jr.","Kucinich, Dennis J.",0.511,False,False,39,,,,,,1972,,,,,,
8734,Ohio,22,"Gropp, Donald W.","Vanik, Charles A.",0.33799999999999997,False,False,39,,,,,,1972,,,,,,
8735,Ohio,21,"Johnson, James D.","Stokes, Louis",0.1226,False,False,39,,,,,,1972,,,,,,
8736,New York,30,"McEwen, Robert C.","Labaff, Ernest J.",0.6601,True,False,36,,,,,,1972,,,,,,
8737,New York,31,"Mitchell, Donald J.","Castle, Robert",0.5659000000000001,False,False,36,,,,,,1972,,,,,,
8738,New York,32,"Koldin, Leonard C.","Hanley, James M.",0.42810000000000004,False,True,36,,,,,,1972,,,,,,
8739,South Carolina,4,"Whatley, Wayne N.","Mann, James R.",0.3392,False,True,45,,,,,,1972,,,,,,
8740,New York,36,"Smith, Henry P.","McCarthy, Max",0.5732,True,False,36,,,,,,1972,,,,,,
8741,New Mexico,2,"Presson, George E.","Runnels, Harold L.",0.2783,False,True,35,,,,,,1972,,,,,,
8742,New Mexico,1,"Lujan, Manuel Jr.","Gallegos, Eugene",0.5568,True,False,35,,,,,,1972,,,,,,
8743,North Dakota,0,"Andrews, Mark","Ista, Richard",0.7284,True,False,38,,,,,,1972,,,,,,
8744,Wisconsin,1,"Stalbaum, Merrill E.","Aspin, Les",0.3515,False,True,55,,,,,,1972,,,,,,
8745,Wisconsin,2,"Kelly, J. Michael","Kastenmeier, Robert W.",0.3151,False,True,55,,,,,,1972,,,,,,
8746,Wisconsin,3,"Thomson, Vernon W.","Thoresen, Walter",0.5511,True,False,55,,,,,,1972,,,,,,
8747,Wisconsin,4,"Mrozinski, Phillip D.","Zablocki, Clement J.",0.23190000000000002,False,True,55,,,,,,1972,,,,,,
8748,Wisconsin,5,"Van Hecke, Frederick","Reuss, Henry S.",0.209,False,True,55,,,,,,1972,,,,,,
8749,Wisconsin,6,"Steiger, William A.","Adams, James A.",0.6725,True,False,55,,,,,,1972,,,,,,
8750,South Carolina,1,"Limehouse, J. Sidi","Davis, Mendel J.",0.4551,False,False,45,,,,,,1972,,,,,,
8751,South Carolina,3,"Ethridge, Roy","Dorn, W.J. Bryan",0.24760000000000001,False,True,45,,,,,,1972,,,,,,
8752,South Carolina,5,"Phillips, B. Leonard","Gettys, Tom S.",0.3911,False,True,45,,,,,,1972,,,,,,
8753,New York,33,"Walsh, William F.","Kadys, Clarence",0.7136,False,False,36,,,,,,1972,,,,,,
8754,South Carolina,6,"Young, Edward L.","Jenrette, John W.",0.5437,False,False,45,,,,,,1972,,,,,,
8755,Wisconsin,7,"O'Konski, Alvin E.","Obey, David R.",0.37200000000000005,True,True,55,,,,,,1972,,,,,,
8756,Wisconsin,8,"Froehlich, Harold V.","Cornell, Robert J.",0.5096,False,False,55,,,,,,1972,,,,,,
8757,Wisconsin,9,"Davis, Glenn R.","Fine, Ralph A.",0.6261,True,False,55,,,,,,1972,,,,,,
8758,Maine,1,"Porteous, L. Robert","Kyros, Peter N.",0.4064,False,True,23,,,,,,1972,,,,,,
8759,Louisiana,8,"Strickland, Roy C.","Long, Gillis W.",0.1761,False,False,22,,,,,,1972,,,,,,
8760,Louisiana,3,"Treen, David Conner","Watkins, J. Louis",0.5402,False,False,22,,,,,,1972,,,,,,
8761,South Dakota,1,"Vickerman, John","Denholm, Frank E.",0.3947,False,True,46,,,,,,1972,,,,,,
8762,South Dakota,2,"Abdnor, James","McKeever, Patrick",0.5487,False,False,46,,,,,,1972,,,,,,
8763,New York,35,"Conable, Barber B. Jr.","Spencer, Terence J.",0.7048000000000001,True,False,36,,,,,,1972,,,,,,
8764,New York,34,"Horton, Frank J.","Rubens, Jack",0.7543000000000001,True,False,36,,,,,,1972,,,,,,
8765,Iowa,2,"Ellsworth, Theodore R.","Culver, John C.",0.4082,False,True,19,,,,,,1972,,,,,,
8766,Ohio,20,"Vilt, Thomas E.","Stanton, James V.",0.1241,False,False,39,,,,,,1972,,,,,,
8767,Ohio,18,"Stewart, Robert","Hays, Wayne L.",0.2978,False,True,39,,,,,,1972,,,,,,
8768,Nebraska,1,"Thone, Charles","Berg, Darrel E.",0.6424,True,False,31,,,,,,1972,,,,,,
8769,Ohio,17,"Ashbrook, John M.","Beck, Raymond C.",0.5972,True,False,39,,,,,,1972,,,,,,
8770,Washington,6,"Lowry, Thomas C.","Hicks, Floyd V.",0.2791,False,True,53,,,,,,1972,,,,,,
8771,Washington,7,"Freeman, J. J.","Adams, Brock",0.1242,False,True,53,,,,,,1972,,,,,,
8772,Tennessee,8,"Kuykendall, Daniel H.","Patterson, J. O.",0.5565,True,False,47,,,,,,1972,,,,,,
8773,Tennessee,7,"Adkins, Stockton","Jones, Ed",0.2953,False,True,47,,,,,,1972,,,,,,
8774,Tennessee,6,"Beard, Robin L.","Anderson, William R.",0.5618,False,True,47,,,,,,1972,,,,,,
8775,Tennessee,5,"Adams, Alfred","Fulton, Richard Harmon",0.3705,False,True,47,,,,,,1972,,,,,,
8776,Tennessee,4,"Finney, Billy Jo","Evins, Joe L.",0.18899999999999997,False,True,47,,,,,,1972,,,,,,
8777,Tennessee,3,"Baker, Lamar","Sompayrac, Howard",0.569,True,False,47,,,,,,1972,,,,,,
8778,Tennessee,1,"Quillen, James H.","Cantor, Bernard",0.7942,True,False,47,,,,,,1972,,,,,,
8779,Kansas,5,"Skubitz, Joe","Kitch, Lloyd L.",0.7234999999999999,False,False,20,,,,,,1972,,,,,,
8780,Kansas,4,"Shriver, Garner E.","Stevens, John S.",0.7467,True,False,20,,,,,,1972,,,,,,
8781,Kansas,3,"Winn, Larry","Barsotti, Charles",0.7365,True,False,20,,,,,,1972,,,,,,
8782,Kansas,2,"McAtee, Charles D.","Roy, William R.",0.37979999999999997,False,True,20,,,,,,1972,,,,,,
8783,Kansas,1,"Sebelius, Keith","Coover, Morris",0.7818,True,False,20,,,,,,1972,,,,,,
